Record_ID,Timestamp,Building,Floor,Zone,Connected_Users,Bandwidth_Usage_MB,Download_Speed_Mbps,Upload_Speed_Mbps,Latency_ms,Packet_Loss_Percent,Signal_Strength_dBm,Weather,Event_Occurring,Congestion_Status,Traffic_Level,Network_Health
2927,2025-04-21 08:57:00,AI_BLOCK,FLOOR2,Vista Hall,233,1424.92,21.85,16.75,159.45,5.78,-78.0,Sunny,Culturals,High,Heavy,Poor
2928,2025-07-19 18:34:00,MECH_BLOCK,GROUND,Lab,117,1038.36,85.65,45.75,84.05,4.34,-49.0,Sunny,No_Event,Medium,Moderate,Good
2929,2025-09-01 08:17:00,AI_BLOCK,FLOOR2,Synapse Studio,219,1513.32,29.55,20.25,150.35,6.48,-77.0,Cloudy,Culturals,High,Heavy,Poor
2930,2025-11-21 16:45:00,AI_BLOCK,FLOOR3,Cyber Lab,146,2025.71,69.7,38.5,102.9,5.4,-79.0,Sunny,No_Event,Medium,Moderate,Poor
2931,2025-11-11 13:22:00,MAIN_BLOCK,FLOOR3,Classroom,118,1522.32,85.1,45.5,84.7,3.27,-40.0,Sunny,Culturals,Medium,Moderate,Good
2932,2025-06-30 17:07:00,MARIO,GROUND,Snack Corner,68,732.88,112.6,58.0,52.2,3.8,-50.0,Rainy,No_Event,Low,Light,Excellent
2933,2025-04-24 05:28:00,HOSTEL_GIRLS,GROUND,Hostel,47,379.47,124.15,63.25,38.55,1.91,-52.0,Rainy,Freshwarite,Low,Light,Excellent
2934,2025-10-07 15:33:00,AMENITY,GROUND,Music Room,85,631.39,103.25,53.75,63.25,2.77,-50.0,Sunny,No_Event,Low,Light,Good
2935,2025-12-17 11:19:00,MECH_BLOCK,FLOOR2,Lab,170,1916.21,56.5,32.5,118.5,4.5,-45.0,Rainy,No_Event,Medium,Moderate,Poor
2936,2025-03-14 17:26:00,MARIO,GROUND,Snack Corner,81,627.01,105.45,54.75,60.65,3.48,-68.0,Cloudy,Freshwarite,Low,Light,Good
2937,2025-05-02 01:11:00,AI_BLOCK,FLOOR1,Classroom,100,853.61,95.0,50.0,73.0,2.91,-55.0,Rainy,No_Event,Medium,Moderate,Good
2938,2025-06-18 00:23:00,MAIN_BLOCK,GROUND,Classroom,73,778.06,109.85,56.75,55.45,2.61,-61.0,Sunny,No_Event,Low,Light,Excellent
2939,2025-10-10 13:25:00,AI_BLOCK,GROUND,Robospace,170,1233.28,56.5,32.5,118.5,4.44,-37.0,Cloudy,FlashMob,Medium,Moderate,Poor
2940,2025-02-22 20:25:00,AI_BLOCK,GROUND,AI Lab,112,1324.25,88.4,47.0,80.8,3.27,-45.0,Rainy,No_Event,Medium,Moderate,Good
2941,2025-10-12 21:57:00,MAIN_BLOCK,FLOOR2,Code Studio,42,460.62,126.9,64.5,35.3,2.12,-50.0,Rainy,No_Event,Low,Light,Excellent
2942,2025-12-26 23:04:00,MAIN_BLOCK,GROUND,Chemistry Lab,49,342.34,123.05,62.75,39.85,3.39,-74.0,Cloudy,No_Event,Low,Light,Excellent
2943,2025-07-27 23:36:00,MAIN_BLOCK,GROUND,Classroom,110,1185.84,89.5,47.5,79.5,4.16,-48.0,Cloudy,Freshwarite,Medium,Moderate,Good
2944,2025-01-19 15:24:00,AI_BLOCK,FLOOR1,ML Lab,120,1757.62,84.0,45.0,86.0,4.68,-36.0,Sunny,No_Event,Medium,Moderate,Good
2945,2025-01-03 22:58:00,MECH_BLOCK,FLOOR1,Classroom,104,1375.42,92.8,49.0,75.6,4.1,-43.0,Rainy,Culturals,Medium,Moderate,Good
2946,2025-03-03 20:44:00,MAIN_BLOCK,GROUND,Library,112,795.17,88.4,47.0,80.8,3.83,-58.0,Sunny,No_Event,Medium,Moderate,Good
2947,2025-10-01 14:23:00,HOSTEL_BOYS,GROUND,Hostel,42,332.4,126.9,64.5,35.3,1.64,-58.0,Sunny,No_Event,Low,Light,Excellent
2948,2025-06-05 09:26:00,MECH_BLOCK,GROUND,Lab,229,2114.44,24.05,17.75,156.85,5.73,-42.0,Rainy,No_Event,High,Heavy,Poor
2949,2025-01-16 11:59:00,MAIN_BLOCK,FLOOR1,Auditorium,398,4166.01,8.0,5.0,266.7,9.06,-47.0,Cloudy,Freshwarite,High,Heavy,Poor
2950,2025-11-30 11:29:00,AMENITY,GROUND,Music Room,105,1318.68,92.25,48.75,76.25,2.81,-66.0,Rainy,FlashMob,Medium,Moderate,Good
2951,2025-01-08 11:31:00,HOSTEL_GIRLS,GROUND,Hostel,88,929.8,101.6,53.0,65.2,2.4,-80.0,Sunny,No_Event,Low,Light,Good
2952,2025-07-03 08:29:00,MAIN_BLOCK,FLOOR1,Classroom,43,325.83,126.35,64.25,35.95,3.06,-69.0,Sunny,No_Event,Low,Light,Excellent
2953,2025-10-30 08:35:00,MECH_BLOCK,GROUND,CAD Lab,90,1335.13,100.5,52.5,66.5,3.02,-62.0,Sunny,FlashMob,Low,Light,Good
2954,2025-10-22 22:21:00,MECH_BLOCK,FLOOR1,Classroom,91,913.82,99.95,52.25,67.15,2.72,-60.0,Cloudy,Culturals,Low,Light,Good
2955,2025-01-14 09:08:00,AI_BLOCK,FLOOR2,GenAI Lab,192,2423.32,44.4,27.0,132.8,5.72,-46.0,Cloudy,No_Event,High,Heavy,Poor
2956,2025-01-13 14:21:00,MECH_BLOCK,FLOOR2,Library,144,1203.22,70.8,39.0,101.6,5.23,-60.0,Sunny,No_Event,Medium,Moderate,Poor
2957,2025-11-05 01:59:00,HOSTEL_BOYS,GROUND,Hostel,63,526.73,95.55,59.25,48.95,3.53,-72.0,Sunny,No_Event,Low,Light,Excellent
2958,2025-09-12 01:41:00,MAIN_BLOCK,GROUND,Chemistry Lab,70,654.52,111.5,57.5,53.5,3.1,-58.0,Sunny,No_Event,Low,Light,Excellent
2959,2025-09-14 05:40:00,MECH_BLOCK,GROUND,CAD Lab,93,724.17,98.85,51.75,68.45,2.58,-70.0,Sunny,No_Event,Low,Light,Good
2960,2025-05-02 09:50:00,MAIN_BLOCK,FLOOR3,Classroom,167,2318.44,58.15,33.25,116.55,4.86,-60.0,Cloudy,No_Event,Medium,Moderate,Poor
2961,2025-01-30 23:23:00,AI_BLOCK,FLOOR2,Vista Hall,72,784.67,110.4,57.0,54.8,2.02,-53.0,Sunny,No_Event,Low,Light,Excellent
2962,2025-07-18 22:24:00,MECH_BLOCK,FLOOR2,Library,74,835.6,109.3,56.5,56.1,3.62,-77.0,Rainy,No_Event,Low,Light,Excellent
2963,2025-05-28 18:23:00,MAIN_BLOCK,GROUND,Classroom,97,1262.58,96.65,50.75,71.05,2.97,-56.0,Cloudy,Culturals,Low,Light,Good
2964,2025-01-25 08:15:00,AI_BLOCK,FLOOR2,GenAI Lab,100,816.67,95.0,50.0,73.0,4.3,-54.0,Rainy,No_Event,Medium,Moderate,Good
2965,2025-02-24 06:01:00,HOSTEL_GIRLS,GROUND,Hostel,87,611.93,102.15,53.25,64.55,2.52,-54.0,Sunny,FlashMob,Low,Light,Good
2966,2025-06-28 18:47:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,76,1046.5,108.2,56.0,57.4,2.37,-50.0,Rainy,Freshwarite,Low,Light,Excellent
2967,2025-04-04 16:02:00,AI_BLOCK,FLOOR2,GenAI Lab,160,1637.37,62.0,35.0,112.0,4.56,-41.0,Sunny,No_Event,Medium,Moderate,Poor
2968,2025-09-18 17:36:00,MECH_BLOCK,FLOOR2,Lab,105,1435.27,92.25,48.75,76.25,3.51,-63.0,Sunny,FlashMob,Medium,Moderate,Good
2969,2025-03-23 01:47:00,MAIN_BLOCK,FLOOR1,Classroom,61,670.16,116.45,59.75,47.65,3.03,-78.0,Sunny,Culturals,Low,Light,Excellent
2970,2025-06-09 11:25:00,MECH_BLOCK,FLOOR2,Lab,215,3140.67,31.75,21.25,147.75,6.53,-42.0,Sunny,Thiran,High,Heavy,Poor
2971,2025-01-14 01:08:00,AI_BLOCK,FLOOR3,Cyber Lab,67,851.49,113.15,58.25,51.55,2.62,-58.0,Cloudy,No_Event,Low,Light,Excellent
2972,2025-12-19 21:40:00,AI_BLOCK,FLOOR2,Synapse Studio,233,3204.52,21.85,16.75,159.45,6.75,-53.0,Rainy,FlashMob,High,Heavy,Poor
2973,2025-11-13 21:23:00,MAIN_BLOCK,GROUND,Classroom,99,648.72,95.55,50.25,72.35,3.52,-38.0,Rainy,No_Event,Low,Light,Good
2974,2025-09-19 00:25:00,AI_BLOCK,FLOOR2,Classroom,115,1345.81,86.75,46.25,82.75,3.17,-56.0,Sunny,No_Event,Medium,Moderate,Good
2975,2025-11-01 09:45:00,MECH_BLOCK,FLOOR2,Library,181,2095.51,50.45,29.75,125.65,5.4,-72.0,Rainy,Thiran,High,Heavy,Poor
2976,2025-11-14 08:34:00,AI_BLOCK,FLOOR3,Cyber Lab,53,432.42,120.85,61.75,42.45,3.5,-55.0,Cloudy,No_Event,Low,Light,Excellent
2977,2025-11-21 05:04:00,MECH_BLOCK,FLOOR2,Library,76,674.45,108.2,56.0,57.4,2.8,-44.0,Rainy,Culturals,Low,Light,Excellent
2978,2025-12-05 08:45:00,AI_BLOCK,GROUND,AI Lab,61,734.18,116.45,59.75,47.65,3.01,-64.0,Sunny,No_Event,Low,Light,Excellent
2979,2025-08-31 03:18:00,MAIN_BLOCK,FLOOR1,Auditorium,351,5166.24,8.0,5.0,236.15,9.02,-77.0,Rainy,Culturals,High,Heavy,Poor
2980,2025-12-28 19:37:00,AI_BLOCK,FLOOR3,Data Visualization Lab,82,535.47,104.9,54.5,61.3,3.82,-37.0,Sunny,FlashMob,Low,Light,Good
2981,2025-08-12 04:13:00,MARIO,GROUND,Snack Corner,99,1132.72,95.55,50.25,72.35,3.82,-53.0,Sunny,No_Event,Low,Light,Good
2982,2025-05-24 14:22:00,AI_BLOCK,FLOOR1,ML Lab,85,919.88,103.25,53.75,63.25,3.87,-41.0,Sunny,No_Event,Low,Light,Good
2983,2025-10-21 20:13:00,MARIO,GROUND,Snack Corner,112,1186.44,88.4,47.0,80.8,3.08,-56.0,Sunny,No_Event,Medium,Moderate,Good
2984,2025-03-12 02:04:00,MECH_BLOCK,FLOOR2,Library,80,1013.23,106.0,55.0,60.0,2.67,-60.0,Sunny,No_Event,Low,Light,Good
2985,2025-03-15 17:32:00,MECH_BLOCK,FLOOR2,Library,40,246.62,128.0,65.0,34.0,1.57,-41.0,Rainy,No_Event,Low,Light,Excellent
2986,2025-06-10 09:13:00,MECH_BLOCK,GROUND,FABLAB,149,1914.91,68.05,37.75,104.85,3.91,-53.0,Sunny,No_Event,Medium,Moderate,Poor
2987,2025-01-28 23:16:00,MAIN_BLOCK,FLOOR2,Computer Lab,86,541.49,102.7,53.5,63.9,2.77,-73.0,Rainy,No_Event,Low,Light,Good
2988,2025-01-29 19:14:00,AI_BLOCK,FLOOR2,Synapse Studio,245,2201.02,15.25,13.75,167.25,5.75,-76.0,Sunny,FlashMob,High,Heavy,Poor
2989,2025-08-09 02:46:00,AI_BLOCK,FLOOR2,Classroom,44,575.31,125.8,64.0,36.6,1.85,-59.0,Sunny,FlashMob,Low,Light,Excellent
2990,2025-03-10 15:14:00,MECH_BLOCK,FLOOR1,Classroom,169,2488.75,57.05,32.75,117.85,4.97,-77.0,Sunny,No_Event,Medium,Moderate,Poor
2991,2025-03-17 04:22:00,AMENITY,GROUND,Music Room,48,460.13,123.6,63.0,39.2,1.51,-59.0,Cloudy,Culturals,Low,Light,Excellent
2992,2025-03-17 04:53:00,MECH_BLOCK,FLOOR2,Library,75,879.51,108.75,56.25,56.75,3.48,-74.0,Sunny,No_Event,Low,Light,Excellent
2993,2025-10-30 17:52:00,AI_BLOCK,FLOOR1,ML Lab,80,1020.77,106.0,55.0,60.0,2.49,-63.0,Sunny,Thiran,Low,Light,Good
2994,2025-04-11 06:48:00,MAIN_BLOCK,GROUND,Library,56,492.64,119.2,61.0,44.4,2.71,-38.0,Sunny,No_Event,Low,Light,Excellent
2995,2025-09-13 10:00:00,MAIN_BLOCK,FLOOR3,Classroom,135,1387.8,75.75,41.25,95.75,4.58,-37.0,Sunny,No_Event,Medium,Moderate,Good
2996,2025-05-10 06:59:00,HOSTEL_BOYS,GROUND,Hostel,40,594.81,128.0,65.0,34.0,2.72,-69.0,Cloudy,Thiran,Low,Light,Excellent
2997,2025-12-17 07:40:00,AI_BLOCK,FLOOR1,Classroom,72,446.32,110.4,57.0,54.8,2.65,-44.0,Sunny,FlashMob,Low,Light,Excellent
2998,2025-06-15 10:42:00,AI_BLOCK,FLOOR3,Cyber Lab,133,1505.05,76.85,41.75,94.45,4.24,-46.0,Sunny,No_Event,Medium,Moderate,Good
2999,2025-02-13 10:05:00,AI_BLOCK,FLOOR2,GenAI Lab,137,1852.79,74.65,40.75,97.05,5.05,-60.0,Sunny,No_Event,Medium,Moderate,Good
3000,2025-08-03 03:17:00,AI_BLOCK,FLOOR2,GenAI Lab,58,660.35,118.1,60.5,45.7,2.52,-53.0,Sunny,No_Event,Low,Light,Excellent
3001,2025-11-26 07:20:00,MAIN_BLOCK,GROUND,Library,73,1021.96,109.85,56.75,55.45,1.97,-64.0,Rainy,No_Event,Low,Light,Excellent
3002,2025-12-14 16:11:00,MECH_BLOCK,GROUND,CAD Lab,131,1390.57,95.55,42.25,93.15,4.57,-65.0,Rainy,No_Event,Medium,Moderate,Good
3003,2025-07-12 06:39:00,MECH_BLOCK,GROUND,CAD Lab,101,1376.14,94.45,49.75,73.65,4.09,-36.0,Cloudy,FlashMob,Medium,Moderate,Good
3004,2025-03-31 02:58:00,AI_BLOCK,FLOOR2,Synapse Studio,271,3287.27,8.0,7.25,184.15,7.67,-79.0,Rainy,Freshwarite,High,Heavy,Poor
3005,2025-11-28 21:06:00,AI_BLOCK,GROUND,Robospace,119,1160.47,84.55,45.25,85.35,4.54,-43.0,Rainy,No_Event,Medium,Moderate,Good
3006,2025-02-26 01:48:00,AI_BLOCK,FLOOR2,Vista Hall,103,1069.88,93.35,49.25,74.95,2.78,-54.0,Rainy,No_Event,Medium,Moderate,Good
3007,2025-08-14 02:47:00,MAIN_BLOCK,FLOOR1,Auditorium,91,773.82,99.95,52.25,67.15,2.68,-60.0,Sunny,No_Event,Low,Light,Good
3008,2025-10-01 19:23:00,AI_BLOCK,FLOOR2,Vista Hall,270,2886.22,8.0,7.5,183.5,7.88,-67.0,Cloudy,FlashMob,High,Heavy,Poor
3009,2025-02-06 14:04:00,AI_BLOCK,FLOOR2,Vista Hall,129,1654.25,79.05,42.75,91.85,4.73,-58.0,Sunny,No_Event,Medium,Moderate,Good
3010,2025-09-11 14:08:00,AI_BLOCK,FLOOR3,Data Visualization Lab,89,960.47,101.05,52.75,65.85,3.42,-49.0,Cloudy,Freshwarite,Low,Light,Good
3011,2025-08-25 17:47:00,AI_BLOCK,FLOOR3,Data Visualization Lab,112,1377.89,88.4,47.0,80.8,4.47,-60.0,Rainy,No_Event,Medium,Moderate,Good
3012,2025-12-23 14:14:00,MAIN_BLOCK,FLOOR3,Classroom,112,1440.68,88.4,47.0,80.8,3.01,-69.0,Rainy,FlashMob,Medium,Moderate,Good
3013,2025-02-11 05:42:00,AI_BLOCK,GROUND,Robospace,108,1096.49,90.6,48.0,78.2,3.14,-70.0,Sunny,FlashMob,Medium,Moderate,Good
3014,2025-05-03 11:35:00,MECH_BLOCK,GROUND,FABLAB,131,1436.61,77.95,42.25,93.15,4.98,-44.0,Cloudy,FlashMob,Medium,Moderate,Good
3015,2025-03-09 11:46:00,HOSTEL_BOYS,GROUND,Hostel,71,455.76,110.95,57.25,54.15,2.94,-63.0,Rainy,Freshwarite,Low,Light,Excellent
3016,2025-07-31 05:24:00,AI_BLOCK,FLOOR1,ML Lab,84,852.29,103.8,54.0,62.6,2.33,-64.0,Cloudy,Freshwarite,Low,Light,Good
3017,2025-06-29 06:33:00,AI_BLOCK,GROUND,AI Lab,106,1566.31,91.7,48.5,76.9,3.05,-66.0,Cloudy,Freshwarite,Medium,Moderate,Good
3018,2025-03-19 21:48:00,AI_BLOCK,GROUND,AI Lab,118,1063.07,85.1,45.5,84.7,3.31,-57.0,Rainy,Thiran,Medium,Moderate,Good
3019,2025-05-11 23:23:00,AMENITY,GROUND,Music Room,52,414.05,121.4,62.0,41.8,2.09,-52.0,Sunny,Thiran,Low,Light,Excellent
3020,2025-05-24 12:51:00,MECH_BLOCK,FLOOR2,Lab,172,1992.28,55.4,32.0,119.8,5.27,-57.0,Sunny,No_Event,Medium,Moderate,Poor
3021,2025-08-11 00:12:00,BUS_AREA,GROUND,Bus Bay,88,1246.95,101.6,53.0,65.2,3.42,-80.0,Rainy,Thiran,Low,Light,Good
3022,2025-01-28 06:13:00,AI_BLOCK,GROUND,Robospace,76,1130.07,108.2,56.0,57.4,2.17,-45.0,Cloudy,Culturals,Low,Light,Excellent
3023,2025-06-15 21:53:00,AI_BLOCK,FLOOR2,Synapse Studio,298,4173.93,8.0,5.0,201.7,7.73,-63.0,Rainy,Freshwarite,High,Heavy,Poor
3024,2025-06-19 07:28:00,AI_BLOCK,FLOOR2,Vista Hall,311,4630.16,8.0,5.0,210.15,8.0,-67.0,Rainy,Freshwarite,High,Heavy,Poor
3025,2025-01-21 03:14:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,78,810.21,107.1,55.5,58.7,3.19,-80.0,Rainy,Freshwarite,Low,Light,Excellent
3026,2025-08-05 22:02:00,AI_BLOCK,FLOOR3,Data Visualization Lab,74,885.56,109.3,56.5,56.1,2.74,-50.0,Sunny,Freshwarite,Low,Light,Excellent
3027,2025-11-08 11:39:00,AI_BLOCK,FLOOR1,ML Lab,200,2535.54,40.0,25.0,138.0,6.06,-58.0,Rainy,Thiran,High,Heavy,Poor
3028,2025-05-23 14:22:00,AI_BLOCK,GROUND,AI Lab,145,1959.69,70.25,38.75,102.25,5.29,-45.0,Sunny,No_Event,Medium,Moderate,Poor
3029,2025-03-30 23:38:00,AMENITY,GROUND,Food Court,178,1761.75,52.1,30.5,123.7,5.37,-60.0,Rainy,FlashMob,Medium,Moderate,Poor
3030,2025-03-23 16:15:00,MECH_BLOCK,FLOOR2,Lab,134,1131.78,76.3,41.5,95.1,4.67,-74.0,Cloudy,No_Event,Medium,Moderate,Good
3031,2025-05-26 01:12:00,MECH_BLOCK,FLOOR1,Classroom,83,539.31,104.35,54.25,61.95,3.34,-76.0,Sunny,FlashMob,Low,Light,Good
3032,2025-05-25 09:41:00,MARIO,GROUND,Snack Corner,52,585.84,121.4,62.0,41.8,2.99,-51.0,Cloudy,No_Event,Low,Light,Excellent
3033,2025-02-04 05:10:00,AI_BLOCK,GROUND,AI Lab,96,1242.35,97.2,51.0,70.4,4.03,-37.0,Cloudy,No_Event,Low,Light,Good
3034,2025-12-31 23:28:00,AI_BLOCK,FLOOR2,Vista Hall,98,755.6,96.1,50.5,71.7,3.9,-52.0,Sunny,No_Event,Low,Light,Good
3035,2025-02-11 09:13:00,AI_BLOCK,FLOOR2,Classroom,202,2844.84,38.9,24.5,139.3,5.47,-66.0,Cloudy,No_Event,High,Heavy,Poor
3036,2025-08-09 21:40:00,AMENITY,GROUND,Food Court,251,3585.81,11.95,12.25,171.15,5.84,-72.0,Rainy,Freshwarite,High,Heavy,Poor
3037,2025-01-06 07:41:00,MECH_BLOCK,GROUND,CAD Lab,41,247.28,127.45,64.75,34.65,3.06,-69.0,Cloudy,Freshwarite,Low,Light,Excellent
3038,2025-08-25 19:32:00,MAIN_BLOCK,GROUND,Classroom,49,687.5,123.05,62.75,39.85,2.71,-71.0,Cloudy,No_Event,Low,Light,Excellent
3039,2025-06-27 00:56:00,MECH_BLOCK,FLOOR3,Lab,114,1524.56,87.3,46.5,82.1,3.1,-60.0,Sunny,No_Event,Medium,Moderate,Good
3040,2025-04-13 21:52:00,MECH_BLOCK,FLOOR2,Lab,109,1499.65,90.05,47.75,78.85,3.87,-65.0,Cloudy,FlashMob,Medium,Moderate,Good
3041,2025-07-15 21:38:00,MECH_BLOCK,GROUND,Lab,107,674.59,95.55,48.25,77.55,4.26,-38.0,Sunny,No_Event,Medium,Moderate,Good
3042,2025-10-07 13:49:00,AI_BLOCK,FLOOR2,Synapse Studio,148,1757.98,68.6,38.0,104.2,3.8,-49.0,Sunny,No_Event,Medium,Moderate,Poor
3043,2025-04-07 17:11:00,MECH_BLOCK,GROUND,CAD Lab,89,1253.56,101.05,52.75,65.85,2.91,-37.0,Cloudy,No_Event,Low,Light,Good
3044,2025-02-21 19:45:00,MECH_BLOCK,FLOOR3,Lab,48,376.08,123.6,63.0,39.2,1.51,-67.0,Cloudy,Thiran,Low,Light,Excellent
3045,2025-11-05 14:11:00,AI_BLOCK,FLOOR3,Data Visualization Lab,127,1075.62,80.15,43.25,90.55,3.3,-72.0,Rainy,No_Event,Medium,Moderate,Good
3046,2025-08-12 20:31:00,MARIO,GROUND,Snack Corner,105,793.4,92.25,48.75,76.25,3.88,-49.0,Rainy,No_Event,Medium,Moderate,Good
3047,2025-09-18 08:58:00,AI_BLOCK,GROUND,Robospace,58,655.92,118.1,60.5,45.7,3.07,-79.0,Rainy,Freshwarite,Low,Light,Excellent
3048,2025-01-04 01:53:00,MAIN_BLOCK,FLOOR1,Classroom,96,718.59,97.2,51.0,70.4,4.41,-46.0,Sunny,Freshwarite,Low,Light,Good
3049,2025-06-15 21:15:00,MARIO,GROUND,Snack Corner,46,302.43,124.7,63.5,37.9,3.35,-47.0,Sunny,No_Event,Low,Light,Excellent
3050,2025-07-20 06:12:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,52,531.12,121.4,62.0,41.8,3.37,-66.0,Cloudy,No_Event,Low,Light,Excellent
3051,2025-03-02 21:27:00,AI_BLOCK,FLOOR1,Classroom,56,435.48,119.2,61.0,44.4,2.61,-39.0,Cloudy,No_Event,Low,Light,Excellent
3052,2025-06-02 15:18:00,MECH_BLOCK,GROUND,CAD Lab,146,1504.87,69.7,38.5,102.9,4.1,-55.0,Sunny,No_Event,Medium,Moderate,Poor
3053,2025-11-19 09:59:00,AI_BLOCK,FLOOR1,Classroom,153,1235.22,65.85,36.75,107.45,4.09,-39.0,Rainy,No_Event,Medium,Moderate,Poor
3054,2025-10-26 23:18:00,MAIN_BLOCK,GROUND,Classroom,69,953.5,112.05,57.75,52.85,3.1,-68.0,Sunny,FlashMob,Low,Light,Excellent
3055,2025-01-01 08:57:00,AI_BLOCK,FLOOR2,Vista Hall,218,2193.27,30.1,20.5,149.7,6.77,-51.0,Cloudy,FlashMob,High,Heavy,Poor
3056,2025-06-26 16:35:00,MECH_BLOCK,FLOOR2,Lab,97,1000.59,96.65,50.75,71.05,4.29,-40.0,Sunny,No_Event,Low,Light,Good
3057,2025-09-25 20:38:00,MECH_BLOCK,FLOOR2,Lab,116,958.6,86.2,46.0,83.4,3.4,-53.0,Cloudy,No_Event,Medium,Moderate,Good
3058,2025-02-22 22:06:00,AMENITY,GROUND,Music Room,59,633.09,117.55,60.25,46.35,1.91,-73.0,Cloudy,Thiran,Low,Light,Excellent
3059,2025-02-26 16:04:00,MECH_BLOCK,FLOOR1,Classroom,139,1947.57,73.55,40.25,98.35,5.1,-61.0,Rainy,No_Event,Medium,Moderate,Good
3060,2025-12-12 05:03:00,MAIN_BLOCK,GROUND,Library,49,415.97,123.05,62.75,39.85,3.32,-72.0,Sunny,No_Event,Low,Light,Excellent
3061,2025-01-05 07:15:00,MARIO,GROUND,Snack Corner,106,1040.28,95.55,48.5,76.9,3.26,-49.0,Rainy,No_Event,Medium,Moderate,Good
3062,2025-02-12 16:04:00,AI_BLOCK,FLOOR2,Classroom,178,1684.24,52.1,30.5,123.7,4.27,-76.0,Sunny,Freshwarite,Medium,Moderate,Poor
3063,2025-11-07 04:21:00,AMENITY,GROUND,Food Court,102,830.22,95.55,49.5,74.3,4.04,-63.0,Sunny,No_Event,Medium,Moderate,Good
3064,2025-04-20 05:16:00,MECH_BLOCK,GROUND,Lab,84,778.93,103.8,54.0,62.6,3.76,-40.0,Rainy,Culturals,Low,Light,Good
3065,2025-05-10 04:56:00,MAIN_BLOCK,GROUND,Library,74,745.04,109.3,56.5,56.1,2.6,-46.0,Sunny,FlashMob,Low,Light,Excellent
3066,2025-03-03 13:21:00,AI_BLOCK,FLOOR1,ML Lab,136,1128.03,75.2,41.0,96.4,5.05,-58.0,Cloudy,No_Event,Medium,Moderate,Good
3067,2025-07-07 00:50:00,AI_BLOCK,FLOOR3,Cyber Lab,95,744.26,97.75,51.25,69.75,4.09,-57.0,Rainy,No_Event,Low,Light,Good
3068,2025-02-20 05:06:00,MECH_BLOCK,FLOOR1,Classroom,109,743.98,90.05,47.75,78.85,3.93,-42.0,Cloudy,No_Event,Medium,Moderate,Good
3069,2025-12-04 15:28:00,AI_BLOCK,FLOOR3,Cyber Lab,82,662.56,104.9,54.5,61.3,4.07,-48.0,Sunny,No_Event,Low,Light,Good
3070,2025-11-25 11:37:00,AI_BLOCK,FLOOR1,ML Lab,228,1512.65,24.6,18.0,156.2,5.63,-78.0,Sunny,Thiran,High,Heavy,Poor
3071,2025-10-12 02:43:00,MAIN_BLOCK,GROUND,Library,114,1199.3,87.3,46.5,82.1,2.81,-43.0,Cloudy,No_Event,Medium,Moderate,Good
3072,2025-10-12 14:06:00,AI_BLOCK,FLOOR2,Classroom,119,1002.85,84.55,45.25,85.35,3.66,-37.0,Sunny,No_Event,Medium,Moderate,Good
3073,2025-08-09 16:58:00,MECH_BLOCK,FLOOR3,Lab,134,1258.6,76.3,41.5,95.1,3.97,-59.0,Cloudy,Culturals,Medium,Moderate,Good
3074,2025-10-29 20:11:00,AI_BLOCK,FLOOR3,Data Visualization Lab,99,719.84,95.55,50.25,72.35,3.36,-59.0,Sunny,Thiran,Low,Light,Good
3075,2025-01-02 19:59:00,AI_BLOCK,FLOOR1,Classroom,88,1017.95,101.6,53.0,65.2,2.4,-59.0,Sunny,No_Event,Low,Light,Good
3076,2025-05-03 07:48:00,AI_BLOCK,GROUND,Robospace,53,568.55,120.85,61.75,42.45,2.48,-68.0,Rainy,No_Event,Low,Light,Excellent
3077,2025-04-16 03:02:00,MECH_BLOCK,FLOOR3,Lab,55,366.9,119.75,61.25,43.75,2.57,-40.0,Sunny,Thiran,Low,Light,Excellent
3078,2025-03-13 01:04:00,AI_BLOCK,FLOOR2,GenAI Lab,57,787.59,118.65,60.75,45.05,3.35,-57.0,Sunny,No_Event,Low,Light,Excellent
3079,2025-06-27 17:48:00,AI_BLOCK,GROUND,AI Lab,86,1270.41,102.7,53.5,63.9,2.25,-58.0,Sunny,No_Event,Low,Light,Good
3080,2025-01-12 01:30:00,AI_BLOCK,FLOOR2,Synapse Studio,326,2668.51,8.0,5.0,219.9,8.9,-80.0,Sunny,Culturals,High,Heavy,Poor
3081,2025-04-12 05:31:00,AI_BLOCK,FLOOR2,GenAI Lab,104,632.66,92.8,49.0,75.6,4.53,-75.0,Rainy,No_Event,Medium,Moderate,Good
3082,2025-07-21 13:54:00,MAIN_BLOCK,FLOOR2,Code Studio,130,1255.35,78.5,42.5,92.5,3.36,-44.0,Sunny,Culturals,Medium,Moderate,Good
3083,2025-12-30 20:20:00,AI_BLOCK,GROUND,AI Lab,91,1338.14,99.95,52.25,67.15,2.35,-48.0,Sunny,No_Event,Low,Light,Good
3084,2025-08-24 23:58:00,MAIN_BLOCK,FLOOR2,Code Studio,64,546.72,114.8,59.0,49.6,2.0,-49.0,Sunny,No_Event,Low,Light,Excellent
3085,2025-10-19 18:03:00,AI_BLOCK,FLOOR3,Data Visualization Lab,69,844.73,112.05,57.75,52.85,3.24,-43.0,Sunny,Culturals,Low,Light,Excellent
